date,link,title
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557693845.html,love bbw an licking kitty - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4518559750.html,looking to suck  - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557692653.html,Fun friends looking for a pretty girl for a threesome - mw4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557629665.html,Open fun tonight - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557616875.html,Looking to try new things - w4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557515412.html,esky bookstore - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557541399.html,whitefish falls - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554179921.html,"Cocksucker for long/thick cocks. 7""+ & 40+ - m4m"
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554138925.html,BBC in the UP - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554103838.html,lets celebrate sex - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554023495.html,cum dumpster needed - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553970554.html,any real people here? - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553914016.html,Twink wanted - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585628614.html,Lets go for a Ride - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585606291.html,Eating Tonight - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585472899.html,"If you need to cum, I'm your guy! - m4m"
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576047139.html,Bored Tonight - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576039687.html,Really looking forward to sucking some big cock - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575992308.html,hi we r a ddf nsa fun couple looking for a bi woman to play - mw4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575910246.html,Craving some more - w4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4543817012.html,Sex and Laughter - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4564747218.html,Looking for Friend? - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566481237.html,Nothing wrong just bored - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4563215917.html,The weekend! - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566446850.html,blowjob?  - w4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566435390.html,Up late? - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566397740.html,couple looking to fuck tonight - mw4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566350890.html,Take my anal cherry tonight - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566355692.html,Wanna eat and screw now (BBW preferred) - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566354555.html,"Looking for a man,woman,couple - m4w"
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566352941.html,knock her up - mw4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566330323.html,Want to play? - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4532313401.html,Would like to hook up with a sexy passable cd or tranny - m4t
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557497833.html,Fun in the Sun - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557343226.html,Looking for fwb - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4550075653.html,Sucking Dick - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557330291.html,Sensual Arts - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557324239.html,M4w - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4509968094.html,Blow a load - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553855175.html,visiting iron river looking for fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553814739.html,dominant aggressive bulls wanted - m4mm
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553814976.html,HOT HOOKUP NEAR NMU! - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4520042590.html,seeking submissives - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553679904.html,Beach fun - mw4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553666418.html,wide cock - m4mw
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553555864.html,Anyone wanna a blow job now - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553552846.html,woof! woof! woof! - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553487557.html,Early Morning Fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4542867243.html,Drunk Discreet NSA Fun - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4569620780.html,Into lesbians - w4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585403433.html,Horny bi - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585369956.html,One night in town for business - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585356042.html,Calumet naughty girl - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585310258.html,lets queer it up tonight - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575807822.html,Try something new? - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575666490.html,"One Night, I love giving oral. - m4w"
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575665617.html,CAN I FLASH a lady in the UP????? - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575574452.html,Cock Worship - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4532463921.html,Make me cum hard!! - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566232829.html,Need a Third... - w4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566184881.html,Sexy Wife - mw4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566179627.html,Teach me! - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566156794.html,sensual arts!
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566123846.html,adult fun  - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566104050.html,Weekend fun!!! - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566029981.html,Looking for someone to go down on..PERIOD!! - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557178043.html,looking for a hookup - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4512396493.html,Looking to suck your lollipop  off - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557155406.html,right now - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553414474.html,Fireworks make me wanna fuck - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553413901.html,need my dick sucked - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553329708.html,Looking for older woman - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553194192.html,looking to slobber on some dick tonight - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4513201180.html,no recip needed - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553022308.html,Iron mountain any girl drinks fireworks sec sleep over cuddle  - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575409963.html,Looking to blow some cum - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575395082.html,Blow n Go at my hotel  - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557073242.html,afternoon delight - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557022747.html,I have a sweet tooth ;)  - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556909594.html,Looking for a weekend fwb - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556568914.html,lets play - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556705227.html,Business is business - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556651032.html,Looking for fwb type of thing  - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4553002980.html,Later tonight ;) - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4549328756.html,Fayette state park camping - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552760422.html,hung straight fishermen - m4mm
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552656485.html,looking for sex - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552626529.html,BBW Needed - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552432206.html,cock whore for use - m4mm
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4504517095.html,You're Aching to be a Slut - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552441970.html,amazing oral on the 4th - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4575388210.html,looking for some hairy bush - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556623871.html,Fantasy this week - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556599730.html,Driving through  - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4551751566.html,Blow and go in my car - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4556440796.html,Bi couple looking for fun - mw4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552441793.html,Bi married couple looking for a female for bi play - mw4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552440151.html,looking for a bang - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552371511.html,anybody still awake - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552309895.html,Email buddy - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552292218.html,Long weekend! - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4539651153.html,Just  looking to get back out there - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4552580261.html,make me your slave - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4546328776.html,Are you a talented cocksucker? - m4mw
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552308279.html,looking for a cock hold guy - mw4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552299761.html,m4m m4mw  m4mm   m4w  m4anything - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552297379.html,I NEED YOU!! - w4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552269468.html,bi- curious fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4552267408.html,make me cum - w4mw
